energy_ev,gradscf_strength_per_ev,pyscf_strength_per_ev,difference
1.611675049283952887e+01,3.920780451231594365e-05,3.920780454760281446e-05,-3.528687081031864348e-14
1.612077364573340077e+01,4.446577494749478777e-05,4.446577498721029242e-05,-3.971550464800660540e-14
1.612479679862726911e+01,5.037860120806386720e-05,5.037860125271672012e-05,-4.465285292128834405e-14
1.612881995152113745e+01,5.702079158352005208e-05,5.702079163367100264e-05,-5.015095055817958558e-14
1.613284310441500580e+01,6.447439522045566619e-05,6.447439527672214042e-05,-5.626647422724700975e-14
1.613686625730887414e+01,7.282964784037428575e-05,7.282964790343521104e-05,-6.306092529672485680e-14
1.614088941020274603e+01,8.218565878663014685e-05,8.218565885723125102e-05,-7.060110417296538987e-14
1.614491256309661438e+01,9.265114043072004914e-05,9.265114050967910523e-05,-7.895905609033027073e-14
1.614893571599048272e+01,1.043451807881906428e-04,1.043451808764033509e-04,-8.821270807996689500e-14
1.615295886888435106e+01,1.173980599834656939e-04,1.173980600819121050e-04,-9.844641107089463494e-14
1.615698202177821940e+01,1.319521109600550138e-04,1.319521110698053303e-04,-1.097503164737556602e-13
1.616100517467209130e+01,1.481626245550326864e-04,1.481626246772546618e-04,-1.222219753790193542e-13
1.616502832756595964e+01,1.661987987432093472e-04,1.661987988791755095e-04,-1.359661623741292846e-13
1.616905148045982799e+01,1.862447315057698719e-04,1.862447316568641782e-04,-1.510943063373626494e-13
1.617307463335369633e+01,2.085004563878245314e-04,2.085004565555510412e-04,-1.677265097643765301e-13
1.617709778624756467e+01,2.331830193800475681e-04,2.331830195660382766e-04,-1.859907085115242165e-13
1.618112093914143657e+01,2.605275952887728462e-04,2.605275954947958703e-04,-2.060230241615612634e-13
1.618514409203530491e+01,2.907886412470801697e-04,2.907886414750486385e-04,-2.279684687550576072e-13
1.618916724492917325e+01,3.242410844668448290e-04,3.242410847188258280e-04,-2.519809990005061895e-13
1.619319039782304159e+01,3.611815407368176509e-04,3.611815410150417092e-04,-2.782240583754092000e-13
1.619721355071690994e+01,4.019295595384155808e-04,4.019295598452850195e-04,-3.068694387139969670e-13
1.620123670361078183e+01,4.468288909773854289e-04,4.468288913154852028e-04,-3.380997738722246737e-13
1.620525985650465017e+01,4.962487690193379247e-04,4.962487693914453260e-04,-3.721074013154912485e-13
1.620928300939851852e+01,5.505852047734688262e-04,5.505852051825617247e-04,-4.090928984457065098e-13
1.621330616229238686e+01,6.102622827915553426e-04,6.102622832408241115e-04,-4.492687688886776165e-13
1.621732931518625875e+01,6.757334525473989448e-04,6.757334530402549179e-04,-4.928559730471571143e-13
1.622135246808012710e+01,7.474828064343206312e-04,7.474828069744060772e-04,-5.400854459838844157e-13
1.622537562097399544e+01,8.260263347757987665e-04,8.260263353669975144e-04,-5.911987479428892911e-13
1.622939877386786378e+01,9.119131474865865101e-04,9.119131481330315387e-04,-6.464450285834089094e-13
1.623342192676173212e+01,1.005726651163119274e-03,1.005726651869203120e-03,-7.060838459055363003e-13
1.623744507965560402e+01,1.108085669523179058e-03,1.108085670293561947e-03,-7.703828894256581350e-13
1.624146823254947236e+01,1.219645494267889742e-03,1.219645495107509348e-03,-8.396196064797134540e-13
1.624549138544334070e+01,1.341098852614657031e-03,1.341098853528733571e-03,-9.140765401538519797e-13
1.624951453833720905e+01,1.473176776950259424e-03,1.473176777944303247e-03,-9.940438229494308331e-13
1.625353769123107739e+01,1.616649361301035048e-03,1.616649362380853357e-03,-1.079818309421276545e-12
1.625756084412494928e+01,1.772326388611812284e-03,1.772326389783518245e-03,-1.171705961422464526e-12
1.626158399701881763e+01,1.941057812185178859e-03,1.941057813455185962e-03,-1.270007102954773259e-12
1.626560714991268597e+01,2.123734074071836290e-03,2.123734075446870491e-03,-1.375034201084313068e-12
1.626963030280655431e+01,2.321286242723194504e-03,2.321286244210294010e-03,-1.487099506036759777e-12
1.627365345570042265e+01,2.534685951849158583e-03,2.534685953455669081e-03,-1.606510497548230276e-12
1.627767660859429455e+01,2.764945122163674999e-03,2.764945123897253124e-03,-1.733578124801793408e-12
1.628169976148816289e+01,3.013115447570728113e-03,3.013115449439342317e-03,-1.868614204342256002e-12
1.628572291438203123e+01,3.280287627359990132e-03,3.280287629371904205e-03,-2.011914072841403112e-12
1.628974606727589958e+01,3.567590326141082714e-03,3.567590328304859251e-03,-2.163776536417971741e-12
1.629376922016976792e+01,3.876188843586697921e-03,3.876188845911184878e-03,-2.324486957083760075e-12
1.629779237306363981e+01,4.207283476564182244e-03,4.207283479058507303e-03,-2.494325058999269373e-12
1.630181552595750816e+01,4.562107556938060048e-03,4.562107559611608062e-03,-2.673548014919813198e-12
1.630583867885137650e+01,4.941925149236163148e-03,4.941925152098564436e-03,-2.862401288217242268e-12
1.630986183174524484e+01,5.348028393475387152e-03,5.348028396536510555e-03,-3.061123403369503393e-12
1.631388498463911674e+01,5.781734479784269784e-03,5.781734483054173229e-03,-3.269903445235478046e-12
1.631790813753298508e+01,6.244382243004590119e-03,6.244382246493528424e-03,-3.488938304929689593e-12
1.632193129042685342e+01,6.737328367245457028e-03,6.737328370963840268e-03,-3.718383240203237960e-12
1.632595444332072177e+01,7.261943192359798967e-03,7.261943196318150842e-03,-3.958351875443799628e-12
1.632997759621459011e+01,7.819606116566546125e-03,7.819606120775500491e-03,-4.208954365592099123e-12
1.633400074910846200e+01,8.411700591901129925e-03,8.411700596371373545e-03,-4.470243619714153738e-12
1.633802390200233035e+01,9.039608711864646415e-03,9.039608716606879063e-03,-4.742232648236033299e-12
1.634204705489619869e+01,9.704705393556025544e-03,9.704705398580933118e-03,-5.024907573369929992e-12
1.634607020779006703e+01,1.040835215966054612e-02,1.040835216497874860e-02,-5.318202475623756698e-12
1.635009336068393537e+01,1.115189052898397405e-02,1.115189053460598212e-02,-5.622008067418526878e-12
1.635411651357780727e+01,1.193663502768366191e-02,1.193663503361980932e-02,-5.936147406959690898e-12
1.635813966647167561e+01,1.276386583697375517e-02,1.276386584323416923e-02,-6.260414062153607517e-12
1.636216281936554395e+01,1.363482109685554625e-02,1.363482110345009234e-02,-6.594546089755404239e-12
1.636618597225941230e+01,1.455068888926643218e-02,1.455068889620462526e-02,-6.938193075622933748e-12
1.637020912515328064e+01,1.551259892801119117e-02,1.551259893530217669e-02,-7.290985523655812983e-12
1.637423227804715253e+01,1.652161398681941881e-02,1.652161399447187387e-02,-7.652455058515528208e-12
1.637825543094102088e+01,1.757872110087935549e-02,1.757872110890146972e-02,-8.022114222905329939e-12
1.638227858383488922e+01,1.868482258120256895e-02,1.868482258960191961e-02,-8.399350659438198363e-12
1.638630173672875756e+01,1.984072688506815715e-02,1.984072689385170396e-02,-8.783546806556685738e-12
1.639032488962262590e+01,2.104713938965135575e-02,2.104713939882533330e-02,-9.173977549847833757e-12
1.639434804251649780e+01,2.230465311960649899e-02,2.230465312917636472e-02,-9.569865733194404811e-12
1.639837119541036614e+01,2.361373948286941971e-02,2.361373949283978452e-02,-9.970364811540122219e-12
1.640239434830423448e+01,2.497473907223486667e-02,2.497473908260941164e-02,-1.037454497310186241e-11
1.640641750119810283e+01,2.638785259321912297e-02,2.638785260400057162e-02,-1.078144865052088619e-11
1.641044065409197117e+01,2.785313198143332669e-02,2.785313199262335823e-02,-1.119003154026465552e-11
1.641446380698584306e+01,2.937047177498589706e-02,2.937047178658505966e-02,-1.159916260262683352e-11
1.641848695987971141e+01,3.093960080934209794e-02,3.093960082134977058e-02,-1.200767263398461182e-11
1.642251011277357975e+01,3.256007430356335636e-02,3.256007431597769675e-02,-1.241434038901090275e-11
1.642653326566744809e+01,3.423126640778623164e-02,3.423126642060411728e-02,-1.281788564178043544e-11
1.643055641856131999e+01,3.595236328231588008e-02,3.595236329553284926e-02,-1.321696918576975577e-11
1.643457957145518833e+01,3.772235677858583325e-02,3.772235679219604343e-02,-1.361021018109198621e-11
1.643860272434905667e+01,3.954003879161484269e-02,3.954003880561098722e-02,-1.399614452113340235e-11
1.644262587724292501e+01,4.140399635227103720e-02,4.140399636664438693e-02,-1.437334973264370319e-11
1.644664903013679336e+01,4.331260752582022366e-02,4.331260754056052292e-02,-1.474029925896402915e-11
1.645067218303066525e+01,4.526403818068237828e-02,4.526403819577785176e-02,-1.509547348232942454e-11
1.645469533592453359e+01,4.725623968815399756e-02,4.725623970359132953e-02,-1.543733196829322196e-11
1.645871848881840194e+01,4.928694761007899883e-02,4.928694762584330535e-02,-1.576430652683313838e-11
1.646274164171227028e+01,5.135368142694103633e-02,5.135368144301589999e-02,-1.607486366239641029e-11
1.646676479460613862e+01,5.345374535383307091e-02,5.345374537020045058e-02,-1.636737967380952341e-11
1.647078794750001052e+01,5.558423028603904498e-02,5.558423030267940768e-02,-1.664036269888313768e-11
1.647481110039387886e+01,5.774201690969091305e-02,5.774201692658315066e-02,-1.689223760870106616e-11
1.647883425328774720e+01,5.992378000617977485e-02,5.992378002330128739e-02,-1.712151254107396880e-11
1.648285740618161554e+01,6.212599397160106091e-02,6.212599398892776348e-02,-1.732670257270640946e-11
1.648688055907548389e+01,6.434493956478018473e-02,6.434493958228656996e-02,-1.750638523034808713e-11
1.649090371196935578e+01,6.657671188917665961e-02,6.657671190683583928e-02,-1.765917967411212430e-11
1.649492686486322413e+01,6.881722960539991829e-02,6.881722962318369274e-02,-1.778377445305068250e-11
1.649895001775709247e+01,7.106224536225680399e-02,7.106224538013571068e-02,-1.787890668847325060e-11
1.650297317065096081e+01,7.330735742511196307e-02,7.330735744305538759e-02,-1.794342452399178001e-11
1.650699632354482915e+01,7.554802247119837832e-02,7.554802248917462382e-02,-1.797624549215726120e-11
1.651101947643870105e+01,7.777956951219895665e-02,7.777956953017531316e-02,-1.797635651445972371e-11
1.651504262933256939e+01,7.999721489516288531e-02,7.999721491310579635e-02,-1.794291104584289087e-11
1.651906578222643773e+01,8.219607832370512401e-02,8.219607834158018655e-02,-1.787506254125048599e-11
1.652308893512030608e+01,8.437119983240466692e-02,8.437119985017692281e-02,-1.777225588917019650e-11
1.652711208801417442e+01,8.651755763869965754e-02,8.651755765633351025e-02,-1.763385271136286292e-11
1.653113524090804631e+01,8.863008678821490682e-02,8.863008680567438513e-02,-1.745947830755767427e-11
1.653515839380191466e+01,9.070369850158702119e-02,9.070369851883594570e-02,-1.724892451093751333e-11
1.653918154669578300e+01,9.273330012355057717e-02,9.273330014055254644e-02,-1.700196927689745507e-11
1.654320469958965134e+01,9.471381556825939074e-02,9.471381558497800335e-02,-1.671861260543749950e-11
1.654722785248352324e+01,9.664020614885102112e-02,9.664020616525006990e-02,-1.639904878558695600e-11
1.655125100537739158e+01,9.850749167393979544e-02,9.850749168998336469e-02,-1.604356925088978869e-11
1.655527415827125992e+01,1.003107716893270607e-01,1.003107717049796926e-01,-1.565263196834365544e-11
1.655929731116512826e+01,1.020452467395976809e-01,1.020452467548244729e-01,-1.522679204946086884e-11
1.656332046405899661e+01,1.037062395217069333e-01,1.037062395364737322e-01,-1.476679889478305086e-11
1.656734361695286850e+01,1.052892158009833407e-01,1.052892158152569230e-01,-1.427358231609332506e-11
1.657136676984673684e+01,1.067898049593412335e-01,1.067898049730893750e-01,-1.374814151411385410e-11
1.657538992274060519e+01,1.082038200459257415e-01,1.082038200591173976e-01,-1.319165610080830220e-11
1.657941307563447353e+01,1.095272772018152097e-01,1.095272772144206819e-01,-1.260547222159402736e-11
1.658343622852834187e+01,1.107564143329584083e-01,1.107564143449493721e-01,-1.199096377746400321e-11
1.658745938142221377e+01,1.118877089090425381e-01,1.118877089203923342e-01,-1.134979610295516750e-11
1.659148253431608211e+01,1.129178947705690716e-01,1.129178947812526784e-01,-1.068360677702884232e-11
1.659550568720995045e+01,1.138439778320076146e-01,1.138439778420018145e-01,-9.994199912100043548e-12
1.659952884010381879e+01,1.146632505754009157e-01,1.146632505846844619e-01,-9.283546154037480846e-12
1.660355199299768714e+01,1.153733052362777567e-01,1.153733052448313035e-01,-8.553546759770824792e-12
1.660757514589155903e+01,1.159720455920127957e-01,1.159720455998191901e-01,-7.806394419773710069e-12
1.661159829878542737e+01,1.164576972718662784e-01,1.164576972789105047e-01,-7.044226313368540104e-12
1.661562145167929572e+01,1.168288165177466253e-01,1.168288165240159160e-01,-6.269290642180180839e-12
1.661964460457316406e+01,1.170842973351505500e-01,1.170842973406344273e-01,-5.483877241196921659e-12
1.662366775746703240e+01,1.172233769847190049e-01,1.172233769894092947e-01,-4.690289823194859764e-12
1.662769091036090430e+01,1.172456397762450808e-01,1.172456397801360378e-01,-3.890957001040362684e-12
1.663171406325477264e+01,1.171510191387223343e-01,1.171510191418105723e-01,-3.088237998660758876e-12
1.663573721614864098e+01,1.169397979520063746e-01,1.169397979542908805e-01,-2.284505917771184613e-12
1.663976036904250932e+01,1.166126071377768386e-01,1.166126071392590557e-01,-1.482217126813623054e-12
1.664378352193637767e+01,1.161704225196232010e-01,1.161704225203069041e-01,-6.837030941397870265e-13
1.664780667483024956e+01,1.156145599741230101e-01,1.156145599740143332e-01,1.086769563229950109e-13
1.665182982772411791e+01,1.149466689066367953e-01,1.149466689057442037e-01,8.925915562230102296e-13
1.665585298061798625e+01,1.141687240970835210e-01,1.141687240954177285e-01,1.665792503935392688e-12
1.665987613351185459e+01,1.132830159721232022e-01,1.132830159696971428e-01,2.426059353410892072e-12
1.666389928640572649e+01,1.122921393708007781e-01,1.122921393676295371e-01,3.171241047539297142e-12
1.666792243929959483e+01,1.111989808807712227e-01,1.111989808768718835e-01,3.899339184876282616e-12
1.667194559219346317e+01,1.100067048315746254e-01,1.100067048269662562e-01,4.608369241765331026e-12
1.667596874508733151e+01,1.087187380400718439e-01,1.087187380347753862e-01,5.296457716852387421e-12
1.667999189798119986e+01,1.073387534109030289e-01,1.073387534049412145e-01,5.961814375510243735e-12
1.668401505087507175e+01,1.058706525017381744e-01,1.058706524951352757e-01,6.602898783292232565e-12
1.668803820376894009e+01,1.043185471690381838e-01,1.043185471618200966e-01,7.218087239024839619e-12
1.669206135666280844e+01,1.026867404149805485e-01,1.026867404071745010e-01,7.806047475078514708e-12
1.669608450955667678e+01,1.009797065601898136e-01,1.009797065518242970e-01,8.365516612762746718e-12
1.670010766245054512e+01,9.920207086977186894e-02,9.920207086087656778e-02,8.895301162326063604e-12
1.670413081534441702e+01,9.735858876202771461e-02,9.735858875263320167e-02,9.394512945348765243e-12
1.670815396823828536e+01,9.545412473002423681e-02,9.545412472016198691e-02,9.862249905623343693e-12
1.671217712113215370e+01,9.349363110592623372e-02,9.349363109562842944e-02,1.029780427597160042e-11
1.671620027402602204e+01,9.148212679678667525e-02,9.148212678608604043e-02,1.070063482266903065e-11
1.672022342691989039e+01,8.942467611818022410e-02,8.942467610710991277e-02,1.107031133429359215e-11
1.672424657981376228e+01,8.732636784888922477e-02,8.732636783748262688e-02,1.140659788845255207e-11
1.672826973270763062e+01,8.519229462573832401e-02,8.519229461402902381e-02,1.170930019611660100e-11
1.673229288560149897e+01,8.302753279267330311e-02,8.302753278069485710e-02,1.197844601286135457e-11
1.673631603849536731e+01,8.083712281249236242e-02,8.083712280027818831e-02,1.221417411656489094e-11
1.674033919138923565e+01,7.862605034310421459e-02,7.862605033068746641e-02,1.241674818519555856e-11
1.674436234428310755e+01,7.639922807311021191e-02,7.639922806052371063e-02,1.258650128566074500e-11
1.674838549717697589e+01,7.416147840383043033e-02,7.416147839110641404e-02,1.272401628504837845e-11
1.675240865007084423e+01,7.191751705669248429e-02,7.191751704386259436e-02,1.282988992823419494e-11
1.675643180296471257e+01,6.967193767641380320e-02,6.967193766350900097e-02,1.290480222682077738e-11
1.676045495585858447e+01,6.742919749146758512e-02,6.742919747851794376e-02,1.294964135922782589e-11
